timestamp,step,status,prog_time,step_time,cycle,cycle_level,procedure,voltage_v,current_a,cell_temp_c,capacity_ah,wh_accu,cnt,ambient_temp_c,test_type,file_id,soc_percent,power_w
10/26/2018 6:29:22 PM,22.0,DCH,38:20:19.688,09:01:00.002,0.0,0.0,LG_HG2_NN_Char,3.72751,-0.15325,23.76583,-1.37187,-5.42859,13.0,25,C20DisCh,25degC_C20DisCh,54.271,-0.5712409075
10/26/2018 6:39:22 PM,22.0,DCH,38:30:19.686,09:11:00.000,0.0,0.0,LG_HG2_NN_Char,3.71925,-0.15325,23.87099,-1.39722,-5.52298,13.0,25,C20DisCh,25degC_C20DisCh,53.425999999999995,-0.5699750625
10/26/2018 6:49:22 PM,22.0,DCH,38:40:19.687,09:21:00.001,0.0,0.0,LG_HG2_NN_Char,3.71099,-0.15325,23.87099,-1.42258,-5.61719,13.0,25,C20DisCh,25degC_C20DisCh,52.58066666666667,-0.5687092174999999
10/26/2018 6:59:22 PM,22.0,DCH,38:50:19.689,09:31:00.003,0.0,0.0,LG_HG2_NN_Char,3.7029,-0.15325,23.97615,-1.44794,-5.71119,13.0,25,C20DisCh,25degC_C20DisCh,51.73533333333333,-0.567469425
10/26/2018 7:09:22 PM,22.0,DCH,39:00:19.688,09:41:00.002,0.0,0.0,LG_HG2_NN_Char,3.69514,-0.15325,23.97615,-1.47327,-5.80488,13.0,25,C20DisCh,25degC_C20DisCh,50.891,-0.566280205
10/26/2018 7:19:22 PM,22.0,DCH,39:10:19.688,09:51:00.002,0.0,0.0,LG_HG2_NN_Char,3.68756,-0.15069,23.97615,-1.4986,-5.89837,13.0,25,C20DisCh,25degC_C20DisCh,50.04666666666666,-0.5556784163999999
10/26/2018 7:29:22 PM,22.0,DCH,39:20:19.685,10:00:59.999,0.0,0.0,LG_HG2_NN_Char,3.68014,-0.15325,23.87099,-1.52397,-5.99183,13.0,25,C20DisCh,25degC_C20DisCh,49.20099999999999,-0.563981455
10/26/2018 7:39:22 PM,22.0,DCH,39:30:19.686,10:11:00.000,0.0,0.0,LG_HG2_NN_Char,3.67306,-0.15325,23.87099,-1.54935,-6.08516,13.0,25,C20DisCh,25degC_C20DisCh,48.355000000000004,-0.562896445
10/26/2018 7:49:22 PM,22.0,DCH,39:40:19.686,10:21:00.000,0.0,0.0,LG_HG2_NN_Char,3.66632,-0.15325,23.76583,-1.57474,-6.17833,13.0,25,C20DisCh,25degC_C20DisCh,47.50866666666666,-0.5618635399999999
10/26/2018 7:59:22 PM,22.0,DCH,39:50:19.689,10:31:00.003,0.0,0.0,LG_HG2_NN_Char,3.65975,-0.15325,23.87099,-1.60009,-6.2712,13.0,25,C20DisCh,25degC_C20DisCh,46.66366666666667,-0.5608566875
10/26/2018 8:09:22 PM,22.0,DCH,40:00:19.688,10:41:00.002,0.0,0.0,LG_HG2_NN_Char,3.65334,-0.15325,23.87099,-1.62545,-6.36393,13.0,25,C20DisCh,25degC_C20DisCh,45.81833333333333,-0.559874355
10/26/2018 8:19:22 PM,22.0,DCH,40:10:19.687,10:51:00.001,0.0,0.0,LG_HG2_NN_Char,3.64727,-0.15325,23.87099,-1.6508,-6.45645,13.0,25,C20DisCh,25degC_C20DisCh,44.97333333333333,-0.5589441275
10/26/2018 8:29:22 PM,22.0,DCH,40:20:19.686,11:01:00.000,0.0,0.0,LG_HG2_NN_Char,3.64137,-0.15325,23.97615,-1.67614,-6.54881,13.0,25,C20DisCh,25degC_C20DisCh,44.128666666666675,-0.5580399525
10/26/2018 8:39:22 PM,22.0,DCH,40:30:19.688,11:11:00.002,0.0,0.0,LG_HG2_NN_Char,3.63547,-0.15325,23.97615,-1.7015,-6.64105,13.0,25,C20DisCh,25degC_C20DisCh,43.28333333333333,-0.5571357775
10/26/2018 8:49:22 PM,22.0,DCH,40:40:19.688,11:21:00.002,0.0,0.0,LG_HG2_NN_Char,3.62974,-0.15069,23.87099,-1.72685,-6.73317,13.0,25,C20DisCh,25degC_C20DisCh,42.43833333333333,-0.5469655205999999
10/26/2018 8:59:22 PM,22.0,DCH,40:50:19.686,11:31:00.000,0.0,0.0,LG_HG2_NN_Char,3.62384,-0.15069,23.97615,-1.75221,-6.82513,13.0,25,C20DisCh,25degC_C20DisCh,41.593,-0.5460764496
10/26/2018 9:09:22 PM,22.0,DCH,41:00:19.688,11:41:00.002,0.0,0.0,LG_HG2_NN_Char,3.61778,-0.15325,23.87099,-1.77757,-6.91694,13.0,25,C20DisCh,25degC_C20DisCh,40.74766666666666,-0.554424785
10/26/2018 9:19:22 PM,22.0,DCH,41:10:19.687,11:51:00.001,0.0,0.0,LG_HG2_NN_Char,3.61137,-0.15069,23.97615,-1.80292,-7.00857,13.0,25,C20DisCh,25degC_C20DisCh,39.90266666666666,-0.5441973453
10/26/2018 9:29:22 PM,22.0,DCH,41:20:19.686,12:01:00.000,0.0,0.0,LG_HG2_NN_Char,3.60429,-0.15325,23.97615,-1.82828,-7.10008,13.0,25,C20DisCh,25degC_C20DisCh,39.05733333333333,-0.5523574425000001
10/26/2018 9:39:22 PM,22.0,DCH,41:30:19.687,12:11:00.001,0.0,0.0,LG_HG2_NN_Char,3.59654,-0.15069,23.97615,-1.85364,-7.19138,13.0,25,C20DisCh,25degC_C20DisCh,38.212,-0.5419626126
10/26/2018 9:49:22 PM,22.0,DCH,41:40:19.688,12:21:00.002,0.0,0.0,LG_HG2_NN_Char,3.58794,-0.15069,23.87099,-1.87899,-7.28246,13.0,25,C20DisCh,25degC_C20DisCh,37.367000000000004,-0.5406666786
10/26/2018 9:59:22 PM,22.0,DCH,41:50:19.687,12:31:00.001,0.0,0.0,LG_HG2_NN_Char,3.57951,-0.15325,23.87099,-1.90435,-7.37332,13.0,25,C20DisCh,25degC_C20DisCh,36.52166666666666,-0.5485599074999999
10/26/2018 10:09:22 PM,22.0,DCH,42:00:19.688,12:41:00.002,0.0,0.0,LG_HG2_NN_Char,3.57092,-0.15069,24.0813,-1.92971,-7.46401,13.0,25,C20DisCh,25degC_C20DisCh,35.67633333333333,-0.5381019348
10/26/2018 10:19:22 PM,22.0,DCH,42:10:19.687,12:51:00.001,0.0,0.0,LG_HG2_NN_Char,3.56181,-0.15069,23.87099,-1.95507,-7.55444,13.0,25,C20DisCh,25degC_C20DisCh,34.831,-0.5367291489
10/26/2018 10:29:22 PM,22.0,DCH,42:20:19.685,13:00:59.999,0.0,0.0,LG_HG2_NN_Char,3.5512,-0.15069,23.97615,-1.98042,-7.64462,13.0,25,C20DisCh,25degC_C20DisCh,33.986,-0.5351303279999999
10/26/2018 10:39:22 PM,22.0,DCH,42:30:19.686,13:11:00.000,0.0,0.0,LG_HG2_NN_Char,3.53906,-0.15325,23.87099,-2.00578,-7.73451,13.0,25,C20DisCh,25degC_C20DisCh,33.14066666666666,-0.542360945
10/26/2018 10:49:22 PM,22.0,DCH,42:40:19.686,13:21:00.000,0.0,0.0,LG_HG2_NN_Char,3.5276,-0.15325,23.87099,-2.03114,-7.82412,13.0,25,C20DisCh,25degC_C20DisCh,32.29533333333333,-0.5406047
10/26/2018 10:59:22 PM,22.0,DCH,42:50:19.687,13:31:00.001,0.0,0.0,LG_HG2_NN_Char,3.51546,-0.15069,23.87099,-2.05649,-7.91339,13.0,25,C20DisCh,25degC_C20DisCh,31.450333333333326,-0.5297446673999999
10/26/2018 11:09:22 PM,22.0,DCH,43:00:19.685,13:40:59.999,0.0,0.0,LG_HG2_NN_Char,3.50383,-0.15325,23.87099,-2.08185,-8.00237,13.0,25,C20DisCh,25degC_C20DisCh,30.604999999999993,-0.5369619474999999
10/26/2018 11:19:22 PM,22.0,DCH,43:10:19.688,13:51:00.002,0.0,0.0,LG_HG2_NN_Char,3.49557,-0.15069,23.87099,-2.10721,-8.09112,13.0,25,C20DisCh,25degC_C20DisCh,29.759666666666675,-0.5267474432999999
10/26/2018 11:29:22 PM,22.0,DCH,43:20:19.690,14:01:00.004,0.0,0.0,LG_HG2_NN_Char,3.48967,-0.15325,23.87099,-2.13257,-8.17971,13.0,25,C20DisCh,25degC_C20DisCh,28.914333333333342,-0.5347919274999999
10/26/2018 11:39:22 PM,22.0,DCH,43:30:19.690,14:11:00.004,0.0,0.0,LG_HG2_NN_Char,3.48445,-0.15325,23.76583,-2.15793,-8.26815,13.0,25,C20DisCh,25degC_C20DisCh,28.069,-0.5339919624999999
10/26/2018 11:49:22 PM,22.0,DCH,43:40:19.689,14:21:00.003,0.0,0.0,LG_HG2_NN_Char,3.47888,-0.15325,23.76583,-2.18327,-8.35636,13.0,25,C20DisCh,25degC_C20DisCh,27.22433333333334,-0.53313836
10/26/2018 11:59:22 PM,22.0,DCH,43:50:19.687,14:31:00.001,0.0,0.0,LG_HG2_NN_Char,3.47315,-0.15069,23.97615,-2.20864,-8.44453,13.0,25,C20DisCh,25degC_C20DisCh,26.37866666666667,-0.5233689735
10/27/2018 12:09:22 AM,22.0,DCH,44:00:19.686,14:41:00.000,0.0,0.0,LG_HG2_NN_Char,3.46692,-0.15325,24.0813,-2.23399,-8.53251,13.0,25,C20DisCh,25degC_C20DisCh,25.533666666666665,-0.5313054899999999
10/27/2018 12:19:22 AM,22.0,DCH,44:10:19.687,14:51:00.001,0.0,0.0,LG_HG2_NN_Char,3.45967,-0.15325,23.87099,-2.25934,-8.62033,13.0,25,C20DisCh,25degC_C20DisCh,24.68866666666667,-0.5301944275
10/27/2018 12:29:22 AM,22.0,DCH,44:20:19.686,15:01:00.000,0.0,0.0,LG_HG2_NN_Char,3.44972,-0.15325,23.97615,-2.2847,-8.70794,13.0,25,C20DisCh,25degC_C20DisCh,23.843333333333337,-0.52866959
10/27/2018 12:39:22 AM,22.0,DCH,44:30:19.687,15:11:00.001,0.0,0.0,LG_HG2_NN_Char,3.43186,-0.15325,23.87099,-2.31007,-8.79525,13.0,25,C20DisCh,25degC_C20DisCh,22.99766666666666,-0.525932545
10/27/2018 12:49:22 AM,22.0,DCH,44:40:19.687,15:21:00.001,0.0,0.0,LG_HG2_NN_Char,3.41449,-0.15069,23.97615,-2.33543,-8.88205,13.0,25,C20DisCh,25degC_C20DisCh,22.15233333333333,-0.5145294980999999
10/27/2018 12:59:22 AM,22.0,DCH,44:50:19.688,15:31:00.002,0.0,0.0,LG_HG2_NN_Char,3.39831,-0.15069,23.66067,-2.3608,-8.96848,13.0,25,C20DisCh,25degC_C20DisCh,21.306666666666672,-0.5120913339
10/27/2018 1:09:22 AM,22.0,DCH,45:00:19.688,15:41:00.002,0.0,0.0,LG_HG2_NN_Char,3.37994,-0.15069,23.87099,-2.38617,-9.05445,13.0,25,C20DisCh,25degC_C20DisCh,20.461000000000006,-0.5093231586
10/27/2018 1:19:22 AM,22.0,DCH,45:10:19.686,15:51:00.000,0.0,0.0,LG_HG2_NN_Char,3.36039,-0.15325,23.87099,-2.41152,-9.13989,13.0,25,C20DisCh,25degC_C20DisCh,19.616,-0.5149797675000001
10/27/2018 1:29:22 AM,22.0,DCH,45:20:19.688,16:01:00.002,0.0,0.0,LG_HG2_NN_Char,3.33915,-0.15325,23.76583,-2.43688,-9.22483,13.0,25,C20DisCh,25degC_C20DisCh,18.77066666666667,-0.5117247375
10/27/2018 1:39:22 AM,22.0,DCH,45:30:19.685,16:10:59.999,0.0,0.0,LG_HG2_NN_Char,3.31589,-0.15069,23.97615,-2.46224,-9.30923,13.0,25,C20DisCh,25degC_C20DisCh,17.925333333333338,-0.49967146409999996
10/27/2018 1:49:22 AM,22.0,DCH,45:40:19.688,16:21:00.002,0.0,0.0,LG_HG2_NN_Char,3.2906,-0.15325,23.87099,-2.4876,-9.39302,13.0,25,C20DisCh,25degC_C20DisCh,17.079999999999995,-0.50428445
10/27/2018 1:59:22 AM,22.0,DCH,45:50:19.688,16:31:00.002,0.0,0.0,LG_HG2_NN_Char,3.26313,-0.15325,23.87099,-2.51297,-9.47616,13.0,25,C20DisCh,25degC_C20DisCh,16.23433333333333,-0.5000746724999999
10/27/2018 2:09:22 AM,22.0,DCH,46:00:19.687,16:41:00.001,0.0,0.0,LG_HG2_NN_Char,3.2343,-0.15325,23.87099,-2.53834,-9.55856,13.0,25,C20DisCh,25degC_C20DisCh,15.388666666666673,-0.49565647500000004
10/27/2018 2:19:22 AM,22.0,DCH,46:10:19.687,16:51:00.001,0.0,0.0,LG_HG2_NN_Char,3.20514,-0.15069,23.97615,-2.56371,-9.64026,13.0,25,C20DisCh,25degC_C20DisCh,14.543000000000006,-0.4829825466
10/27/2018 2:29:22 AM,22.0,DCH,46:20:19.688,17:01:00.002,0.0,0.0,LG_HG2_NN_Char,3.17632,-0.15325,23.97615,-2.58906,-9.72115,13.0,25,C20DisCh,25degC_C20DisCh,13.697999999999999,-0.48677104
10/27/2018 2:39:22 AM,22.0,DCH,46:30:19.686,17:11:00.000,0.0,0.0,LG_HG2_NN_Char,3.14733,-0.15069,23.87099,-2.61443,-9.80133,13.0,25,C20DisCh,25degC_C20DisCh,12.852333333333332,-0.4742711577
10/27/2018 2:49:22 AM,22.0,DCH,46:40:19.685,17:20:59.999,0.0,0.0,LG_HG2_NN_Char,3.11732,-0.15325,23.87099,-2.63979,-9.88078,13.0,25,C20DisCh,25degC_C20DisCh,12.007000000000001,-0.47772929
10/27/2018 2:59:22 AM,22.0,DCH,46:50:19.687,17:31:00.001,0.0,0.0,LG_HG2_NN_Char,3.08412,-0.15069,24.0813,-2.66514,-9.95939,13.0,25,C20DisCh,25degC_C20DisCh,11.161999999999994,-0.4647460428
10/27/2018 3:09:22 AM,22.0,DCH,47:00:19.685,17:40:59.999,0.0,0.0,LG_HG2_NN_Char,3.04501,-0.15069,24.18646,-2.69053,-10.03722,13.0,25,C20DisCh,25degC_C20DisCh,10.315666666666667,-0.4588525569
